Country,EdLevel,YearsCodePro,Employment,Salary,UndergradMajor
33,0,1.0,0,37325.0,6
34,2,8.0,0,43284.0,6
7,3,6.0,0,17100.0,3
14,0,2.0,0,37776.0,6
36,0,3.0,0,90000.0,4
11,0,7.0,0,41244.0,6
17,0,3.0,2,65976.0,4
31,2,19.0,0,66276.0,6
12,2,2.0,0,19249.0,6
36,0,4.0,0,82000.0,6
25,3,1.0,0,14424.0,3
30,2,30.0,0,72182.0,3
4,0,0.5,0,11472.0,6
23,0,13.0,0,34368.0,6
2,0,2.0,0,19608.0,6
23,0,10.0,0,25212.0,6
36,0,11.0,0,115000.0,5
32,0,5.0,0,88910.0,6
33,1,5.0,0,12672.0,0
1,0,22.0,0,130554.0,6
28,1,1.0,0,33552.0,6
23,2,3.0,0,4188.0,6
30,3,7.0,0,32081.0,10
23,0,3.0,2,12000.0,10
1,0,2.0,0,47870.0,6
36,0,14.0,0,125000.0,6
36,0,4.0,0,125000.0,6
0,2,12.0,0,41988.0,6
23,1,6.0,0,54996.0,6
1,0,7.0,0,65277.0,10
14,0,2.0,0,3078.0,6
36,2,13.0,0,84000.0,6
14,0,3.0,0,12244.0,6
14,0,4.0,0,20989.0,6
36,0,7.0,0,89000.0,6
35,2,19.0,0,183186.0,6
23,1,5.0,0,29488.0,2
36,2,19.0,2,250000.0,6
6,1,1.0,1,45803.0,6
4,0,7.0,0,18036.0,6
23,0,6.0,0,21996.0,5
35,0,7.0,0,61106.0,10
10,2,28.0,0,72182.0,5
11,2,10.0,0,57287.0,6
36,0,1.0,0,12500.0,6
36,1,4.0,0,26400.0,6
14,0,5.0,0,20989.0,6
23,0,0.5,0,6096.0,5
14,0,5.0,0,16092.0,6
23,3,14.0,0,16487.0,6
35,0,3.0,0,37357.0,6
27,2,4.0,0,28920.0,6
10,1,29.0,0,41247.0,6
36,0,11.0,0,150000.0,6
7,2,10.0,0,80184.0,9
23,0,4.0,0,8316.0,6
35,0,2.0,0,31403.0,6
10,2,3.0,0,45830.0,6
29,1,1.0,2,9012.0,1
32,0,6.0,0,3014.0,9
23,0,1.0,0,1692.0,6
33,0,3.0,0,11520.0,6
36,0,1.0,0,62100.0,6
1,0,12.0,0,61650.0,6
10,2,15.0,0,68745.0,2
23,0,6.0,0,19200.0,6
15,0,2.0,0,17100.0,9
10,2,10.0,0,60725.0,6
11,2,9.0,0,25684.0,6
8,0,0.5,0,26328.0,6
14,0,5.0,2,8400.0,6
3,2,12.0,0,52248.0,6
20,1,4.0,0,27492.0,10
10,2,1.0,1,21996.0,10
13,2,4.0,0,33348.0,6
32,0,5.0,0,111866.0,9
36,0,4.0,0,82000.0,10
31,0,7.0,0,92796.0,6
36,0,34.0,0,170000.0,6
22,2,0.5,0,53323.0,6
35,0,8.0,0,130847.0,6
36,1,2.0,0,40000.0,6
14,0,3.0,0,10956.0,6
20,2,12.0,0,89368.0,5
31,2,3.0,0,39768.0,6
28,1,3.0,0,31536.0,3
23,0,1.0,0,3636.0,6
36,0,5.0,0,85000.0,6
35,2,5.0,0,71966.0,6
20,1,1.0,2,13200.0,6
36,0,30.0,0,120000.0,5
28,2,9.0,2,11004.0,6
17,0,3.0,0,89076.0,10
1,0,15.0,2,130550.0,9
36,2,14.0,0,155000.0,5
36,1,22.0,0,100000.0,9
9,2,3.0,0,63240.0,6
36,0,1.0,0,69000.0,2
9,2,17.0,0,27492.0,6
23,0,18.0,0,59508.0,6
17,0,20.0,0,112164.0,6
35,0,13.0,0,85051.0,6
23,0,18.0,2,112834.0,6
36,0,3.0,0,83000.0,6
14,2,11.0,0,90953.0,5
35,2,14.0,0,78508.0,5
19,1,7.0,0,15708.0,6
11,0,5.0,2,27492.0,6
26,2,6.0,0,26328.0,6
36,0,7.0,0,88000.0,6
19,1,3.0,0,26388.0,3
36,0,6.0,0,61000.0,6
36,0,22.0,0,180000.0,2
14,0,12.0,0,25187.0,5
6,0,13.0,0,113744.0,6
36,0,3.0,0,162929.0,6
23,0,4.0,0,18000.0,6
36,0,8.0,0,100000.0,6
19,0,4.0,0,25188.0,6
36,3,14.0,0,105000.0,6
30,3,1.0,0,17184.0,6
31,0,4.0,0,67608.0,6
29,1,10.0,0,36027.0,6
23,0,3.0,0,4740.0,6
10,2,6.0,0,38496.0,6
11,0,20.0,2,40101.0,2
1,1,0.5,0,65277.0,6
18,2,3.0,0,57287.0,6
36,0,18.0,0,155000.0,6
27,2,5.0,0,52044.0,6
18,1,1.0,0,25206.0,6
26,1,20.0,0,49500.0,6
23,0,9.0,0,3823.0,6
36,0,3.0,0,100000.0,6
36,2,20.0,0,200000.0,6
31,0,12.0,0,58860.0,6
35,2,10.0,0,105986.0,9
23,1,3.0,2,98952.0,9
35,0,6.0,2,117763.0,6
28,1,2.0,0,31164.0,6
36,0,3.0,0,85000.0,4
17,2,10.0,0,153950.0,6
30,0,7.0,0,51559.0,6
36,0,18.0,0,200000.0,6
30,2,3.0,0,20623.0,6
14,2,7.0,0,10080.0,6
35,0,14.0,2,16350.0,6
35,0,15.0,0,91593.0,6
15,0,2.0,2,17100.0,6
30,2,11.0,0,63016.0,6
20,0,4.0,0,68748.0,6
11,2,2.0,1,41247.0,6
36,1,8.0,0,160000.0,6
23,2,14.0,0,11040.0,6
36,0,15.0,0,202500.0,6
35,0,5.0,0,98135.0,10
17,0,15.0,0,98964.0,3
23,2,13.0,0,35244.0,6
6,1,17.0,0,103057.0,6
2,0,3.0,0,33000.0,6
36,0,2.0,0,135000.0,6
23,2,2.0,0,27528.0,5
30,0,25.0,0,54996.0,5
26,1,14.0,0,33000.0,6
14,0,6.0,0,5040.0,6
36,2,2.0,0,75000.0,3
36,0,6.0,0,78000.0,6
36,1,5.0,0,85000.0,8
23,1,1.0,0,11136.0,10
13,0,0.5,0,17760.0,0
36,3,14.0,0,130000.0,3
36,1,2.0,0,63000.0,6
14,2,1.0,0,1344.0,10
36,0,4.0,0,100000.0,6
31,2,27.0,0,72912.0,5
31,1,23.0,0,79536.0,5
24,0,2.0,0,5196.0,6
14,0,3.0,0,11544.0,5
36,0,13.0,0,165000.0,9
36,0,2.0,0,75000.0,6
36,0,4.0,0,106000.0,6
18,1,3.0,2,27492.0,6
6,1,11.0,0,76339.0,5
36,2,6.0,0,105000.0,0
0,1,3.0,1,5976.0,6
6,0,6.0,0,52674.0,5
6,1,26.0,0,76339.0,6
29,0,4.0,0,33780.0,6
4,2,11.0,0,25953.0,9
20,1,2.0,0,24744.0,6
11,1,2.0,0,23376.0,9
36,0,15.0,0,135000.0,6
6,0,22.0,0,122142.0,3
23,0,11.0,0,26760.0,6
36,0,23.0,0,89000.0,6
2,0,7.0,0,57287.0,6
36,0,10.0,0,125000.0,3
11,2,8.0,0,82488.0,6
36,1,7.0,2,70000.0,6
5,2,0.5,0,21060.0,3
21,0,5.0,0,63108.0,6
6,0,2.0,0,64888.0,6
36,0,4.0,0,105000.0,6
27,0,11.0,2,76920.0,6
36,0,7.0,0,155000.0,6
24,0,2.0,0,3900.0,6
23,2,11.0,0,60000.0,9
36,0,20.0,0,150000.0,6
23,1,3.0,2,4050.0,6
25,2,3.0,0,15708.0,6
36,0,1.0,0,60000.0,6
30,0,0.5,0,28644.0,6
23,0,2.0,0,9180.0,10
16,3,8.0,0,57744.0,6
14,0,4.0,0,3862.0,10
35,0,3.0,0,43180.0,6
11,1,2.0,0,11004.0,6
10,2,5.0,0,63016.0,6
14,0,2.0,0,2352.0,6
4,0,11.0,0,10654.0,9
10,2,3.0,0,91660.0,9
28,1,10.0,0,36672.0,6
20,0,7.0,2,97389.0,6
36,0,2.0,0,100000.0,6
35,3,10.0,0,58881.0,3
36,0,5.0,0,71000.0,6
4,2,18.0,0,34092.0,6
36,1,14.0,0,132000.0,6
6,2,13.0,0,70995.0,6
12,0,2.0,0,13752.0,0
4,0,12.0,2,26232.0,6
18,1,4.0,0,40101.0,4
30,2,5.0,0,43195.0,9
11,2,7.0,0,97389.0,6
4,0,10.0,0,51468.0,6
23,2,5.0,0,91593.0,6
34,2,0.5,0,6924.0,0
36,0,2.0,0,120000.0,9
10,2,0.5,0,28872.0,2
36,2,13.0,0,107000.0,6
11,2,8.0,0,63600.0,6
36,0,10.0,0,96000.0,6
36,0,6.0,0,102000.0,2
27,0,1.0,0,12144.0,6
13,1,11.0,0,56292.0,6
33,0,5.0,0,17280.0,6
23,0,7.0,2,14931.0,6
14,0,5.0,0,18191.0,5
6,0,6.0,0,35116.0,6
26,2,3.0,0,30528.0,6
36,0,2.0,0,190000.0,6
4,0,8.0,0,45715.0,6
14,0,2.0,0,1848.0,6
36,1,21.0,0,97000.0,6
36,0,8.0,0,105000.0,6
10,2,5.0,0,37128.0,6
29,0,2.0,0,16212.0,6
6,0,8.0,0,61071.0,6
36,1,5.0,0,74000.0,6
23,0,6.0,2,17868.0,6
36,2,9.0,0,190000.0,6
36,3,3.0,0,75000.0,3
35,2,22.0,0,119071.0,6
25,1,1.0,0,16032.0,6
35,0,2.0,0,52339.0,6
36,0,6.0,0,85000.0,6
36,0,4.0,0,120000.0,2
14,0,2.0,0,4786.0,6
4,0,13.0,0,20484.0,10
36,0,3.0,0,68000.0,6
11,1,7.0,0,54996.0,6
36,0,2.0,0,150000.0,6
10,2,1.0,0,32081.0,6
23,0,0.5,0,12300.0,6
10,2,9.0,0,51559.0,6
26,0,10.0,0,27492.0,9
36,0,22.0,0,126000.0,6
14,2,8.0,0,5040.0,3
35,2,24.0,0,57312.0,3
6,0,10.0,0,73285.0,6
19,3,2.0,0,8650.0,6
6,1,9.0,0,57636.0,9
12,2,2.0,0,16500.0,6
6,1,11.0,0,91606.0,6
1,0,18.0,0,101542.0,6
25,2,6.0,0,57720.0,6
32,0,4.0,0,90417.0,6
36,0,5.0,0,70000.0,6
6,0,13.0,0,87789.0,6
11,0,8.0,0,61870.0,6
36,2,3.0,0,120000.0,6
34,2,3.0,0,9600.0,6
10,2,13.0,0,36664.0,6
9,1,4.0,0,38496.0,9
32,0,7.0,1,25116.0,6
23,1,1.0,0,34368.0,5
14,1,18.0,0,209892.0,5
23,2,11.0,0,70000.0,6
23,1,0.5,0,15120.0,6
36,0,12.0,0,160000.0,2
22,2,25.0,0,88871.0,3
36,0,15.0,0,72600.0,6
18,1,13.0,0,48121.0,6
11,3,12.0,0,63016.0,6
14,0,3.0,0,11200.0,6
36,0,29.0,2,140000.0,5
11,2,12.0,0,81348.0,6
29,1,2.0,0,22517.0,6
20,0,7.0,2,8020.0,5
36,0,9.0,0,97500.0,6
31,1,10.0,0,73658.0,6
32,2,29.0,0,110509.0,6
15,2,4.0,2,4272.0,9
35,0,10.0,0,49722.0,10
1,1,2.0,0,36265.0,6
32,0,12.0,1,130602.0,6
36,0,6.0,0,103000.0,4
14,2,7.0,0,2520.0,6
36,0,2.0,0,58000.0,4
15,2,5.0,2,5700.0,6
28,1,4.0,0,23832.0,6
11,3,9.0,0,63016.0,6
36,2,3.0,0,110000.0,5
10,0,20.0,2,171862.0,6
23,0,5.0,0,16380.0,9
36,2,19.0,0,155000.0,6
11,2,10.0,2,74474.0,5
36,3,15.0,0,121000.0,6
36,0,8.0,0,130000.0,6
11,3,4.0,0,30252.0,3
34,2,6.0,0,43284.0,5
33,0,6.0,0,28800.0,5
16,2,14.0,0,103116.0,9
14,0,3.0,0,23788.0,6
23,1,1.0,1,9276.0,8
35,2,9.0,0,91593.0,3
33,0,2.0,0,11520.0,6
35,0,5.0,0,47100.0,6
4,0,5.0,0,5904.0,6
1,0,20.0,0,89937.0,6
36,0,1.0,0,70000.0,6
10,2,15.0,0,88408.0,6
11,0,4.0,1,13752.0,6
14,2,3.0,0,13993.0,6
36,0,4.0,0,49920.0,6
4,0,8.0,0,16392.0,9
2,2,15.0,0,74474.0,6
14,2,2.0,0,9683.0,6
25,2,18.0,0,54516.0,6
23,2,10.0,0,21996.0,6
36,1,1.0,0,58000.0,10
36,0,6.0,0,71000.0,3
23,2,2.0,0,22080.0,6
2,0,18.0,0,91660.0,6
36,1,6.0,0,100000.0,6
35,1,5.0,0,58881.0,9
6,2,6.0,0,49620.0,6
14,0,0.5,2,46200.0,9
35,2,4.0,0,45797.0,6
36,0,15.0,0,75000.0,6
14,0,2.0,0,5597.0,6
23,2,9.0,2,18000.0,9
14,2,6.0,0,9240.0,6
14,0,0.5,0,2520.0,10
6,0,2.0,0,53437.0,6
21,1,28.0,0,104834.0,8
8,1,4.0,0,55248.0,6
6,0,3.0,0,71376.0,6
23,0,2.0,0,10872.0,6
27,1,7.0,0,59436.0,6
32,3,4.0,0,16872.0,6
34,0,3.0,0,21636.0,9
36,0,2.0,0,105000.0,6
28,2,7.0,0,23652.0,6
36,0,20.0,0,134000.0,6
36,0,3.0,0,136000.0,3
36,0,6.0,0,70650.0,2
36,0,3.0,0,81000.0,0
23,0,4.0,0,4152.0,6
25,0,4.0,2,61450.0,6
36,1,4.0,0,80000.0,10
23,0,10.0,0,18744.0,6
1,2,22.0,0,97190.0,6
23,0,4.0,0,26400.0,3
36,1,1.0,0,36000.0,3
35,2,2.0,0,31403.0,6
25,2,3.0,2,41688.0,9
26,2,1.0,0,13608.0,5
28,0,0.5,0,7332.0,5
36,0,1.0,0,95000.0,6
36,0,14.0,0,200000.0,5
35,0,25.0,0,72228.0,6
0,0,5.0,0,11304.0,6
28,2,3.0,0,45828.0,5
20,2,10.0,0,72182.0,6
36,1,3.0,0,150000.0,9
36,0,20.0,0,81000.0,6
36,0,3.0,0,220000.0,6
35,2,5.0,0,71966.0,6
33,2,15.0,0,23040.0,9
23,0,6.0,0,22669.0,6
36,1,2.0,0,90000.0,5
35,0,3.0,0,45797.0,6
30,2,30.0,0,51559.0,6
35,2,3.0,0,54168.0,6
17,0,15.0,0,123708.0,6
36,0,1.0,1,9600.0,0
11,2,17.0,1,50839.0,6
14,0,4.0,0,19590.0,6
36,0,3.0,0,100000.0,6
6,0,14.0,0,64888.0,6
25,1,5.0,2,48096.0,6
36,0,2.0,0,41000.0,6
11,1,14.0,0,80202.0,6
36,0,16.0,0,85000.0,2
14,0,10.0,0,12594.0,6
14,2,2.0,0,2940.0,10
14,2,8.0,0,16791.0,10
36,2,1.0,0,63000.0,10
3,0,3.0,0,48120.0,6
36,0,4.0,0,95000.0,6
36,2,3.0,0,200000.0,6
12,2,3.0,0,15816.0,6
6,0,8.0,0,53437.0,6
34,2,7.0,0,47604.0,6
36,0,21.0,0,180000.0,3
2,2,0.5,0,41244.0,6
23,0,6.0,0,40140.0,6
35,0,0.5,0,28786.0,10
36,1,4.0,0,100000.0,3
15,0,0.5,2,83150.0,6
36,3,4.0,0,130000.0,3
34,2,5.0,0,20604.0,5
14,0,2.0,0,5208.0,5
19,0,6.0,0,40836.0,6
23,0,18.0,0,60276.0,0
14,0,3.0,0,1680.0,6
19,2,14.0,0,23868.0,9
33,0,4.0,0,15672.0,6
36,1,25.0,0,125000.0,6
23,0,2.0,0,21119.0,5
3,2,3.0,0,96240.0,6
1,1,11.0,0,58024.0,6
24,0,6.0,0,36000.0,6
6,0,3.0,0,39696.0,6
14,2,3.0,0,9795.0,6
24,0,3.0,0,12996.0,6
23,0,2.0,0,19200.0,9
25,0,7.0,0,16992.0,6
19,1,4.0,0,15183.0,6
23,0,6.0,0,35743.0,6
23,2,3.0,0,44352.0,3
23,0,10.0,0,13716.0,6
4,1,11.0,0,12780.0,10
18,2,10.0,0,19248.0,6
4,0,2.0,0,10164.0,9
23,0,7.0,0,46752.0,6
14,0,5.0,0,6720.0,6
25,2,2.0,0,16032.0,6
36,0,0.5,0,82000.0,6
30,0,17.0,0,27498.0,6
36,0,27.0,0,150000.0,6
20,0,17.0,2,109992.0,6
35,1,19.0,0,104678.0,6
36,0,17.0,0,250000.0,6
18,2,3.0,0,15564.0,6
36,0,10.0,0,118000.0,6
15,0,4.0,0,31356.0,6
30,2,5.0,0,17868.0,6
14,0,10.0,0,33583.0,6
14,2,3.0,0,4200.0,6
1,2,15.0,0,65300.0,9
36,1,12.0,0,100500.0,6
10,2,3.0,0,57287.0,6
6,0,10.0,0,76339.0,5
31,0,2.0,0,40824.0,5
11,1,7.0,0,51564.0,6
19,1,2.0,0,9420.0,8
36,0,3.0,0,185000.0,6
36,1,24.0,0,146000.0,3
10,2,3.0,0,46976.0,10
31,2,0.5,0,58413.0,6
6,0,10.0,0,99240.0,6
35,0,1.0,0,41871.0,0
28,3,3.0,0,27504.0,5
14,0,7.0,0,29385.0,6
1,0,15.0,0,68421.0,6
36,0,7.0,0,100000.0,6
23,0,4.0,0,3588.0,6
36,0,5.0,0,84000.0,4
25,0,5.0,0,78826.0,5
36,0,3.0,0,75000.0,6
14,0,2.0,0,19170.0,6
1,1,8.0,0,39166.0,6
36,0,3.0,0,80000.0,6
36,0,3.0,0,70000.0,5
30,0,17.0,0,71036.0,6
36,0,2.0,0,45000.0,0
23,2,20.0,0,77670.0,6
16,2,4.0,0,71609.0,2
18,1,12.0,0,46976.0,6
23,2,3.0,0,63721.0,6
31,0,7.0,0,63624.0,6
24,2,13.0,0,28891.0,6
16,0,20.0,0,57287.0,5
36,0,2.0,0,111000.0,2
36,0,3.0,0,115000.0,4
14,0,9.0,0,36381.0,5
4,0,4.0,0,65568.0,6
5,0,7.0,0,32292.0,6
3,1,2.0,0,41388.0,6
10,2,3.0,0,40284.0,6
25,0,1.0,0,11544.0,10
23,0,2.0,0,17724.0,6
23,2,5.0,0,31656.0,6
22,1,16.0,0,88871.0,2
31,0,4.0,0,37116.0,6
10,2,1.0,1,33227.0,6
35,0,3.0,1,28786.0,6
10,2,1.0,0,30936.0,6
29,1,5.0,0,18013.0,6
27,0,1.0,0,10404.0,6
36,1,20.0,0,120000.0,4
36,0,18.0,0,109000.0,2
31,0,5.0,0,53028.0,9
14,0,2.0,0,3528.0,6
11,0,4.0,0,59579.0,6
36,2,7.0,0,50000.0,2
35,1,21.0,0,54956.0,3
36,0,3.0,0,222000.0,6
36,0,7.0,0,180000.0,4
20,0,12.0,0,54996.0,0
36,0,5.0,0,105000.0,6
4,0,18.0,0,16392.0,6
6,1,1.0,1,13750.0,6
14,0,2.0,0,3360.0,9
23,0,9.0,0,38340.0,6
36,2,15.0,0,180000.0,6
36,0,7.0,0,126000.0,6
24,0,3.0,0,4074.0,6
14,2,12.0,0,33583.0,6
12,2,2.0,0,28644.0,6
30,0,15.0,0,36664.0,6
10,2,10.0,0,74474.0,6
29,0,9.0,0,54040.0,0
14,2,4.0,0,6000.0,9
23,0,5.0,0,11184.0,6
14,0,4.0,0,8550.0,6
4,2,2.0,0,16656.0,6
36,0,20.0,0,175000.0,6
11,0,3.0,0,57744.0,6
26,3,3.0,0,16500.0,10
3,2,6.0,0,30252.0,5
6,2,23.0,2,13750.0,6
36,2,8.0,0,85000.0,4
36,1,22.0,0,225000.0,5
36,0,4.0,0,87000.0,2
23,1,2.0,0,11688.0,9
6,0,7.0,0,68705.0,6
14,0,8.0,0,13993.0,6
34,2,3.0,2,3468.0,6
14,2,3.0,0,4536.0,9
1,0,3.0,0,63101.0,6
3,1,3.0,0,34368.0,6
36,2,19.0,0,124000.0,6
25,3,12.0,2,32064.0,6
14,2,6.0,0,26868.0,6
14,0,8.0,0,10080.0,9
18,0,11.0,0,32654.0,6
10,3,8.0,0,41247.0,6
15,0,4.0,2,5700.0,9
27,2,3.0,0,9540.0,6
20,0,6.0,0,41244.0,6
36,0,15.0,0,150000.0,4
4,1,2.0,1,8520.0,6
23,0,1.0,0,19044.0,3
30,2,10.0,0,74474.0,5
20,3,15.0,0,68745.0,3
30,0,2.0,0,27498.0,6
20,2,14.0,2,137484.0,9
33,2,6.0,0,18888.0,6
20,0,2.0,0,38496.0,6
36,0,22.0,0,115000.0,6
14,0,3.0,0,39180.0,6
36,1,0.5,0,33600.0,5
32,0,10.0,0,66306.0,9
36,0,4.0,0,90000.0,3
23,3,7.0,0,38400.0,6
35,0,5.0,0,39254.0,0
16,2,13.0,0,103117.0,6
20,1,10.0,0,114575.0,10
14,0,0.5,0,5037.0,6
10,2,11.0,0,68745.0,6
25,0,5.0,2,28860.0,10
6,1,3.0,0,58017.0,6
18,2,5.0,0,28644.0,6
14,0,5.0,0,12594.0,6
36,0,13.0,0,150000.0,6
14,0,2.0,0,2376.0,6
17,2,6.0,0,75876.0,5
36,1,1.0,0,75000.0,0
36,2,7.0,0,165000.0,6
36,0,19.0,0,130000.0,4
36,0,6.0,0,80000.0,6
23,0,4.0,0,40000.0,6
1,0,18.0,0,213963.0,6
4,2,13.0,0,36060.0,6
23,2,13.0,2,68748.0,6
36,0,0.5,0,100000.0,6
36,1,3.0,2,55000.0,6
7,2,5.0,0,13368.0,6
30,0,4.0,0,34372.0,6
1,0,4.0,2,48950.0,6
6,2,18.0,0,76339.0,0
1,2,15.0,2,181300.0,9
36,0,0.5,0,60000.0,6
35,0,32.0,0,104678.0,5
35,1,20.0,0,95518.0,6
36,2,4.0,0,65000.0,6
6,0,2.0,0,38169.0,6
36,2,10.0,0,200000.0,6
36,0,5.0,0,189000.0,6
14,0,4.0,0,12174.0,9
35,0,4.0,0,43180.0,6
36,0,4.0,0,88000.0,6
19,1,5.0,0,16332.0,4
36,0,8.0,0,135000.0,6
11,0,10.0,0,80202.0,6
28,0,2.0,0,23832.0,6
36,2,5.0,0,115000.0,5
0,0,18.0,0,27456.0,6
35,0,4.0,2,47105.0,5
23,0,4.0,0,18000.0,6
36,1,23.0,0,95000.0,3
23,0,5.0,0,27492.0,6
35,1,10.0,0,27478.0,6
25,0,1.0,0,32064.0,6
10,0,4.0,0,33000.0,6
23,2,8.0,0,53316.0,6
36,2,10.0,0,135000.0,6
6,1,10.0,0,109927.0,10
30,3,4.0,0,25206.0,6
25,0,1.0,1,8496.0,10
2,1,3.0,2,91660.0,6
35,1,5.0,0,35329.0,6
36,1,7.0,1,10000.0,5
9,1,4.0,0,54888.0,6
36,0,30.0,2,75000.0,6
35,2,26.0,0,55348.0,3
6,2,1.0,0,56032.0,6
14,0,3.0,0,8396.0,6
1,0,2.0,0,58024.0,6
6,0,3.0,0,74048.0,3
14,2,4.0,0,9795.0,6
14,0,5.0,0,11194.0,6
20,2,14.0,0,91660.0,6
36,2,7.0,0,83000.0,6
35,1,24.0,0,75891.0,5
20,1,4.0,0,45830.0,6
11,0,0.5,0,32724.0,5
36,0,7.0,2,65000.0,6
8,2,3.0,0,101280.0,6
22,0,11.0,0,79984.0,6
35,1,3.0,1,8500.0,6
20,2,20.0,2,82488.0,6
14,0,6.0,0,7556.0,5
36,1,14.0,0,96000.0,6
28,3,9.0,0,18336.0,6
14,2,2.0,0,6996.0,6
23,0,1.0,0,8184.0,6
35,1,9.0,0,43180.0,6
17,0,3.0,0,75876.0,5
25,0,2.0,2,24048.0,6
23,0,6.0,0,35580.0,6
9,2,5.0,0,61872.0,6
36,0,6.0,0,85000.0,9
15,2,2.0,1,7128.0,6
28,0,1.0,0,8244.0,6
36,1,5.0,0,50000.0,10
23,0,3.0,0,37128.0,6
28,1,1.0,2,9168.0,5
36,1,7.0,0,90000.0,9
1,0,24.0,0,114597.0,6
6,0,4.0,0,45803.0,6
22,2,25.0,0,108423.0,6
14,0,3.0,0,4198.0,6
24,0,6.0,2,1044.0,6
36,0,7.0,0,104000.0,6
36,0,8.0,0,125000.0,6
17,0,2.0,0,49488.0,2
28,2,8.0,0,54444.0,6
10,2,9.0,2,68745.0,6
36,1,10.0,0,165000.0,8
36,2,16.0,0,124000.0,6
23,2,10.0,0,30000.0,6
36,0,3.0,0,110000.0,2
36,0,30.0,0,130000.0,6
36,0,5.0,0,120000.0,6
35,0,5.0,0,85051.0,5
28,0,2.0,0,15588.0,6
28,2,12.0,0,14664.0,6
31,0,4.0,0,59652.0,6
36,2,3.0,1,24000.0,3
36,1,20.0,0,200000.0,6
36,0,6.0,0,194000.0,6
24,0,0.5,0,1200.0,10
36,0,20.0,0,180000.0,6
22,2,2.0,0,56878.0,6
14,0,4.0,0,9795.0,6
14,0,8.0,0,16791.0,6
28,2,18.0,0,11004.0,6
30,0,5.0,2,22915.0,6
6,0,25.0,2,70231.0,6
36,1,12.0,0,125000.0,9
0,0,10.0,0,16152.0,6
28,1,5.0,0,27504.0,6
36,0,0.5,0,63500.0,6
25,0,2.0,0,28860.0,6
36,0,23.0,0,180000.0,6
28,0,3.0,0,3672.0,9
23,1,0.5,0,3588.0,6
23,0,8.0,0,49008.0,6
4,0,10.0,0,27864.0,9
23,2,0.5,0,20844.0,3
36,0,14.0,0,111800.0,4
36,2,4.0,0,100000.0,2
36,1,21.0,0,143000.0,6
36,0,3.0,0,105000.0,6
2,2,9.0,0,57287.0,6
23,0,18.0,0,15516.0,6
24,0,4.0,0,12134.0,5
23,0,3.0,0,5556.0,6
4,0,6.0,0,36060.0,3
36,0,4.0,0,165000.0,5
31,1,4.0,0,46392.0,6
18,1,9.0,0,39876.0,6
31,3,17.0,0,71580.0,6
6,1,3.0,0,54964.0,6
23,0,6.0,0,30000.0,6
6,1,6.0,0,42750.0,6
3,0,2.0,0,36432.0,10
23,0,2.0,0,53318.0,6
36,1,14.0,0,140000.0,6
36,0,13.0,0,130000.0,6
36,1,6.0,0,140000.0,2
11,2,15.0,0,91660.0,6
3,0,1.0,0,31620.0,6
36,0,12.0,0,135000.0,6
36,0,12.0,0,100000.0,9
11,1,8.0,0,59579.0,9
11,3,24.0,2,164988.0,6
11,3,23.0,0,114575.0,3
35,0,16.0,0,74583.0,6
36,0,2.0,0,37000.0,3
6,0,0.5,0,43246.0,5
12,0,4.0,0,13752.0,3
23,2,4.0,0,37128.0,6
36,0,33.0,0,130000.0,3
36,0,18.0,0,192500.0,6
34,0,7.0,0,48240.0,6
33,0,2.0,0,16128.0,6
29,1,3.0,0,18912.0,6
36,0,4.0,0,60000.0,6
36,0,19.0,0,230000.0,0
35,0,20.0,0,117763.0,5
36,0,21.0,0,180000.0,6
34,2,0.5,2,7788.0,3
11,2,21.0,2,114575.0,6
36,0,5.0,0,95000.0,6
36,2,1.0,0,180000.0,6
35,2,0.5,0,43180.0,4
30,2,2.0,0,27498.0,6
14,2,3.0,0,4620.0,6
6,2,7.0,0,152677.0,6
14,2,2.0,0,4200.0,6
14,2,4.0,0,6720.0,6
23,2,8.0,0,100000.0,6
5,0,3.0,0,14388.0,6
30,0,11.0,0,26352.0,6
36,0,0.5,0,95000.0,6
32,2,7.0,1,76753.0,6
23,0,12.0,0,43332.0,5
13,2,22.0,0,25980.0,2
15,1,3.0,0,8556.0,6
36,0,30.0,0,78000.0,6
36,0,12.0,0,110000.0,6
23,0,1.0,0,22800.0,5
35,1,20.0,0,111220.0,9
36,0,1.0,0,120000.0,6
36,0,9.0,0,115000.0,3
23,1,6.0,2,11640.0,6
14,0,6.0,2,69950.0,5
36,2,5.0,0,140000.0,0
31,1,13.0,0,71803.0,10
35,1,9.0,0,78508.0,6
3,0,22.0,2,148947.0,6
23,0,3.0,1,4224.0,6
36,0,11.0,0,150000.0,6
36,0,4.0,0,99000.0,6
3,2,2.0,0,46403.0,6
35,0,9.0,0,66732.0,6
7,0,8.0,2,69492.0,6
23,2,15.0,0,23220.0,6
36,0,33.0,0,135000.0,6
1,0,15.0,0,116048.0,9
6,1,8.0,0,99240.0,6
34,1,10.0,0,32460.0,6
25,0,4.0,2,38472.0,3
36,0,6.0,0,130000.0,6
10,2,2.0,1,21998.0,6
25,2,10.0,0,56114.0,6
35,2,1.0,0,28786.0,3
36,0,20.0,0,121000.0,3
36,0,0.5,0,45000.0,6
36,1,2.0,0,135000.0,5
36,0,14.0,2,130000.0,6
22,0,18.0,0,77496.0,6
35,1,8.0,2,86359.0,9
11,1,2.0,0,31620.0,6
14,2,3.0,0,3022.0,6
15,2,9.0,2,4272.0,2
